Type_intervention,Description,Plage_horaire,Latitude,Longitude
Civil,Conflit de voisinage,00:00-03:00,49.33558566596431,6.873515512746221
BAC,Proxénétisme,21:00-00:00,49.08214198359846,6.770006479590209
BAC,Intervention rapide,19h00-22h00,49.39024323011195,6.56760476633823
Police,Proxénétisme,12h00-18h00,49.272741182575984,6.450946889317479
HeroZ,Mission anti-terroriste,21:00-00:00,49.055862079875695,6.638401325500533
Police,Délit de fuite,09h00-12h00,49.16508669677832,6.624429459482065
BAC,Prévention de cambriolage,12h00-18h00,49.29780020848956,6.264689426801066
Pompiers,Malaise,19h00-22h00,49.21336824200544,6.008660634835907
Police,Corruption,00:00-03:00,49.24988468228863,6.758147800767579
BAC,Proxénétisme,19h00-22h00,49.09986474316777,6.341703991837356
Civil,Nuissance sonore,12h00-18h00,49.28861602882076,6.657137515367448
SAMU,Overdose,03:00-06:00,49.0541594915465,6.829436401743218
Pompiers,Plan ORSEC,12h00-18h00,49.27150791843171,6.8861189110495165
Gendarmerie,Enquête judiciaire,03:00-06:00,49.21596318864677,6.070139716813294
SAMU,Allergie grave,12h00-18h00,49.10186697100213,6.514609537293262
Pompiers,Noyade,09h00-12h00,49.30973612400359,6.760473934905775
Gendarmerie,Vol de voiture,09h00-12h00,49.07773667612289,6.1013690918143295
SAMU,Urgence médicale,21:00-00:00,49.37833388047677,6.151529861711929
Gendarmerie,Conflit de voisinage rural,19h00-22h00,49.28117994820826,6.688490103792324
SAMU,Electrocution,21:00-00:00,48.95578161922922,6.121282915247093
HeroY,Fraude financière complexe,21:00-04:30,49.21373666370374,6.018084067955125
HeroZ,Protection d'infrastructure critique,03:00-06:00,49.0114882421568,6.877731477949132
HeroY,Espionnage industriel,21:00-00:00,49.35713768175469,6.05607384885472
SAMU,Accident corporel,12h00-18h00,49.042856615895616,6.181176702510267
Police,Cambriolage,00:00-03:00,49.153679983259934,6.879546402007349
CRS,Contrôle de foule,19h00-22h00,49.25515958573553,6.425771602517984
BAC,Surveillance de quartier,21:00-00:00,49.00460417485561,6.412874475754565
SAMU,Coup de chaleur,12h00-18h00,49.10921249496659,6.103707622238909
SAMU,Brûlure grave,07h00-11h00,48.97658731364329,6.095292378366125
Pompiers,Plan ORSEC,21:00-04:30,49.04848842643962,6.6151317767127535
HeroY,Renseignement stratégique,21:00-00:00,49.127662583613365,6.33883001208718
SAMU,Crise psychiatrique,07h00-11h00,49.299463633338775,6.894024768123931
Douanes,Exportation illégale,09h00-12h00,49.204025725564016,6.897401957048578
SAMU,Malaise cardiaque,21:00-00:00,49.099791552797285,6.323313491202921
Gendarmerie,Agression à l'arme blanche,21:00-00:00,48.91831224268171,6.033305642215369
Gendarmerie,Accident agricole,07h00-11h00,49.045944196699374,6.241708500554972
Civil,Animal errant,09h00-12h00,49.11747149329254,6.3829598410341
Police,Corruption,00:00-03:00,48.92613567536987,6.705230078818563
SAMU,AVC,21:00-04:30,49.01982354845,6.5897912926823405
Police,Vol de voiture,12h00-18h00,49.058234165106576,6.1532544750366185
HeroX,Trafic d'armes de guerre,07h00-11h00,49.324480556629794,6.0553794878223
CRS,Grève conflictuelle,12h00-18h00,49.35269216550732,6.2051248947763735
HeroX,Lutte contre un réseau criminel,21:00-00:00,49.260618180352765,6.130148770243875
Gendarmerie,Agression à l'arme blanche,03:00-06:00,49.15845174008408,6.3957215627235735
HeroX,Neutralisation de tueur en série,21:00-00:00,49.13059828356551,6.833604827546554
HeroX,Sauvetage d'otages,19h00-22h00,49.29942827701813,6.465837089528866
Police,Évasion de prisonnier,19h00-22h00,49.15702664365745,6.120311863933407
Police,Atteinte aux biens,12h00-18h00,49.25497877183611,6.145779701225234
HeroX,Piratage de système sensible,09h00-12h00,48.93923115664654,6.586629763372973
SAMU,Chute de grande hauteur,00:00-03:00,49.24748030517918,6.769312703778692
Police,Évasion de prisonnier,21:00-04:30,49.05582907602,6.681586072551973
CRS,Manifestation violente,12h00-18h00,49.13273669489737,6.2533772115669874
Police,Homicide,03:00-06:00,49.149248669994165,6.499969883905697
Police,Menaces de mort,19h00-22h00,48.95787120616394,6.591942055028003
SAMU,Accouchement inopiné,09h00-12h00,48.905530544538834,6.195529835276579
HeroX,Piratage de système sensible,09h00-12h00,49.21531326162243,6.4258223199019335
Police,Harcèlement,03:00-06:00,49.00134189128844,6.066292855787162
Police,Proxénétisme,19h00-22h00,49.24171920442346,6.78561918461323
Gendarmerie,Règlement de compte entre individus,07h00-11h00,49.218231213130686,6.337103331227979
Police,Recherche de personne disparue,00:00-03:00,49.34689561348937,6.567036660911081
HeroY,Infiltration dans une organisation violente,21:00-04:30,49.15455643044952,6.75654443719428
Police,Tentative de meurtre,21:00-04:30,49.15560486894103,6.052052052914589
Gendarmerie,Affaire de moeurs,09h00-12h00,49.049034494793226,6.572331743059582
Douanes,Contrebande,21:00-04:30,49.04982373497968,6.831148261936269
Gendarmerie,Violences conjugales,21:00-00:00,49.20220850994944,6.051731919501286
Police,Vol avec violence,12h00-18h00,49.26879820601198,6.152819977411337
Police,Blanchiment d'argent,21:00-00:00,48.97403985973799,6.454983426604357
Police,Proxénétisme,00:00-03:00,49.021096536712015,6.614994885776352
Pompiers,Évacuation,07h00-11h00,49.329700939653016,6.027417131199388
HeroY,Renseignement stratégique,00:00-03:00,49.09843041608087,6.286309910746517
SAMU,Accouchement inopiné,00:00-03:00,49.31846035317767,6.656078674279202
HeroX,Piratage de système sensible,21:00-00:00,49.21757585095975,6.058477426627635
SAMU,Tentative de suicide,00:00-03:00,49.099934406999246,6.277652462714268
Gendarmerie,Atteinte à l'environnement,21:00-00:00,48.95543545254502,6.499737751915349
BAC,Proxénétisme,21:00-00:00,48.95897290416218,6.421080502062073
Civil,Aide aux victimes,19h00-22h00,49.06174940359485,6.0233115204067245
Police,Homicide,19h00-22h00,49.33716016271756,6.450932121428159
SAMU,Traumatisme grave,07h00-11h00,49.38149293117231,6.286462730500777
Gendarmerie,Chasse illégale,12h00-18h00,49.39526677180917,6.475652147873494
Gendarmerie,Affaire de moeurs,12h00-18h00,49.27773476624217,6.41122926901328
Civil,Aide aux victimes,21:00-04:30,49.18583922202331,6.082143210421523
Police,Recherche de personne disparue,09h00-12h00,48.9764803725392,6.479126555634448
Gendarmerie,Agression à l'arme blanche,09h00-12h00,49.380580106947775,6.503639585192202
BAC,Lutte contre le trafic,03:00-06:00,49.18330028055456,6.153670931831918
SAMU,Traumatisme grave,00:00-03:00,48.9146271477,6.388470970440988
BAC,Interpellation de délinquant,19h00-22h00,48.94365319122559,6.258566655394816
SAMU,Overdose,00:00-03:00,48.92199955213172,6.456168283709262
CRS,Sécurisation de visite officielle,21:00-04:30,49.30392009256638,6.873701698365709
Police,Séquestration,03:00-06:00,49.3542386996323,6.431475354752517
Police,Harcèlement,03:00-06:00,49.21537399422404,6.49597797893959
Police,Règlement de compte entre individus,09h00-12h00,49.37215512754882,6.29613712272886
Police,Vandalisme,19h00-22h00,49.26912601643789,6.602764382400857
HeroX,Enlèvement international,12h00-18h00,49.13056587220898,6.688514816873076
HeroY,Infiltration dans une organisation violente,03:00-06:00,49.302747287154354,6.044223967262392
Civil,Aide aux victimes,12h00-18h00,49.141967286327024,6.827180370571481
SAMU,Electrocution,00:00-03:00,49.33715046122788,6.434468634143324
Pompiers,Secours à personne,12h00-18h00,48.97680310280288,6.048222365739786
Police,Atteinte aux biens,19h00-22h00,49.03457185407479,6.861903575309567
Police,Corruption,19h00-22h00,49.292251635908,6.189755133925626
Police,Règlement de compte entre individus,21:00-04:30,49.287664183607006,6.059495677427049
Gendarmerie,Délinquance juvénile,07h00-11h00,49.04738496425709,6.081008103469465
Gendarmerie,Conflit de voisinage rural,07h00-11h00,49.33136798474473,6.434326149746483
SAMU,Malaise cardiaque,19h00-22h00,48.9621549834436,6.106626746539099
Police,Délit de fuite,21:00-04:30,49.05481431310503,6.83283893062594
Police,Proxénétisme,21:00-00:00,49.174321906121925,6.147170490808471
CRS,Contrôle de foule,07h00-11h00,49.12606084161447,6.287090322000659
Civil,Dispute conjugale,21:00-04:30,48.998823125426334,6.530976104204568
CRS,Émeute,19h00-22h00,49.007954151320085,6.227354998768606
Pompiers,Fuite de gaz,03:00-06:00,49.02840875679168,6.268985173413917
HeroX,Sauvetage d'otages,03:00-06:00,48.93121991765554,6.886135292748622
Police,Proxénétisme,00:00-03:00,49.08018206267508,6.663552745901919
Douanes,Saisie de produits illicites,03:00-06:00,49.01204840766181,6.759807663437221
SAMU,Traumatisme grave,21:00-04:30,49.21408296731701,6.293335358293219
Pompiers,Incendie industriel,00:00-03:00,49.289720100069474,6.1075683940759244
CRS,Contrôle de foule,12h00-18h00,49.38747483719533,6.680489216743182
SAMU,Crise d'épilepsie,21:00-04:30,49.382933450947085,6.632844221752181
SAMU,Coup de chaleur,00:00-03:00,49.06629668122939,6.714927582715341
HeroX,Extraction en zone hostile,21:00-04:30,49.238089752044246,6.665608334388669
Pompiers,Orage violent,12h00-18h00,49.33516914761363,6.8622416316230055
BAC,Surveillance de quartier,00:00-03:00,49.31795486853341,6.029848639825286
Police,Trafics illicites,07h00-11h00,49.10883835257448,6.214958752475756
Civil,Signalement de maltraitance,07h00-11h00,48.90517225558175,6.752137876875427
Pompiers,Inondation,00:00-03:00,49.09396103631504,6.04979320601108
Police,Cambriolage,21:00-00:00,49.14101108282192,6.110859968457645
Civil,Problème de voirie,09h00-12h00,49.10014444195346,6.718594003150236
SAMU,Hypothermie,21:00-00:00,48.91625626667349,6.589362073609991
SAMU,Crise psychiatrique,09h00-12h00,49.232164196249165,6.514589463876828
Civil,Tapage nocturne,00:00-03:00,49.19255134374411,6.145148412462038
CRS,Sécurisation de visite officielle,09h00-12h00,48.97147028105277,6.758424354185602
Civil,Aide aux victimes,12h00-18h00,49.21790363033657,6.09415163499324
Gendarmerie,Atteinte à l'environnement,21:00-00:00,49.16290831705571,6.165723491001466
CRS,Grève conflictuelle,21:00-00:00,49.02965433739963,6.459807217961683
Police,Vol de voiture,21:00-00:00,49.103522240948536,6.334123023989473
SAMU,Allergie grave,09h00-12h00,49.1357014889631,6.710041800903806
Gendarmerie,Trafics en zone rurale,21:00-04:30,49.395349658665616,6.826923699585002
Police,Blanchiment d'argent,00:00-03:00,48.95880190900247,6.554401996830913
SAMU,Brûlure grave,12h00-18h00,49.041548705289934,6.265711759979466
Gendarmerie,Violences conjugales,00:00-03:00,49.285404633984015,6.896087228741134
Pompiers,Accident de la route,12h00-18h00,49.0380816342243,6.105582733303264
SAMU,Chute de grande hauteur,07h00-11h00,48.92686243155115,6.448919600271446
BAC,Trafics de quartier,00:00-03:00,48.90657853266468,6.238002553770624
CRS,Blocage de voie publique,03:00-06:00,49.05908279725012,6.771858599344579
Gendarmerie,Contrôle routier,09h00-12h00,49.239148233971,6.452532168486124
CRS,Sécurisation de visite officielle,09h00-12h00,49.24022136147427,6.321193766730047
SAMU,Intoxication alimentaire,03:00-06:00,49.07387784682546,6.856125022990357
Police,Corruption,12h00-18h00,49.12602958997689,6.023344999813416
Pompiers,Fuite de gaz,09h00-12h00,49.17571107865858,6.055320639870184
Civil,Difficultés sociales,09h00-12h00,49.22311430867386,6.5854399646164685
HeroZ,Drones hostiles,21:00-00:00,49.01474344159188,6.721535670915089
BAC,Port d'arme illégal,12h00-18h00,48.96000430114788,6.382068078985246
Police,Vol à l'arraché,12h00-18h00,49.0706248132482,6.319934316726125
HeroY,Surveillance de cible sensible,03:00-06:00,49.33858229413213,6.208259308509927
Police,Homicide,21:00-00:00,49.35296171598236,6.885078507674909
Civil,Signalement d'incivilité,07h00-11h00,49.14454318280752,6.563159574512339
Civil,Nuissance sonore,03:00-06:00,48.90594681478068,6.320823446215628
Gendarmerie,Affaire de moeurs,21:00-00:00,49.01533500140042,6.3954874049212105
SAMU,Accouchement inopiné,03:00-06:00,49.20014534122297,6.253035055040326
Police,Violences conjugales,03:00-06:00,49.0742852927308,6.664323812602151
Civil,Conflit de voisinage,12h00-18h00,49.14516210465248,6.487983509047622
BAC,Lutte contre le trafic,09h00-12h00,49.02783935411132,6.186266176462736
SAMU,Chute de grande hauteur,00:00-03:00,49.006628041121,6.761281415698805
Police,Proxénétisme,12h00-18h00,49.15360414789093,6.46459306599826
HeroX,Mission sous couverture,03:00-06:00,49.047514353955,6.1266182314706334
Pompiers,Feu de forêt,07h00-11h00,49.345700029246665,6.665780298724512
CRS,Rassemblement illégal,12h00-18h00,49.16314207956664,6.758752075637807
HeroY,Contre-terrorisme financier,21:00-00:00,49.23860348922931,6.278628113473386
SAMU,Intoxication alimentaire,03:00-06:00,48.93808292889311,6.7751363914960105
Police,Vol à l'arraché,21:00-04:30,49.13982681672825,6.753889286370832
Gendarmerie,Agression à l'arme blanche,03:00-06:00,49.24774910294114,6.367029112903915
SAMU,Brûlure grave,19h00-22h00,49.21007637975541,6.599368379629677
Pompiers,Plan ORSEC,03:00-06:00,49.34168866081979,6.417903775668511
Douanes,Contrefaçon,07h00-11h00,49.2029373245269,6.8811470428181645
Police,Menaces de mort,19h00-22h00,49.06943272048577,6.150566364927806
Pompiers,Ascenseur bloqué,03:00-06:00,49.34466002651915,6.430029985080961
HeroZ,Protection d'infrastructure critique,21:00-04:30,49.24620192282908,6.847875954149857
BAC,Agression à l'arme blanche,07h00-11h00,49.18837733697816,6.868552357870067
BAC,Règlement de compte entre individus,00:00-03:00,49.187070241444296,6.350301758987196
Pompiers,Inondation,09h00-12h00,49.04757787384639,6.680233744417051
Police,Trafics illicites,12h00-18h00,49.2007930058688,6.152995778926563
HeroZ,Protection d'installation sensible,21:00-04:30,49.25877159397833,6.636730320391292
SAMU,Accouchement inopiné,00:00-03:00,48.91711506085109,6.482675234919464
HeroZ,Drones hostiles,03:00-06:00,49.1453823377951,6.84047963587217
HeroY,Trafic d'influence,03:00-06:00,49.13209024788189,6.614602426031444
SAMU,Polytraumatisme,07h00-11h00,49.36101295067776,6.250932807006035
Gendarmerie,Accident agricole,12h00-18h00,49.21796659652195,6.324632628757488
CRS,Intervention en banlieue sensible,12h00-18h00,49.31648508479266,6.12988607866204
Police,Vol à l'arraché,07h00-11h00,49.05908883245424,6.818214049263
SAMU,Electrocution,00:00-03:00,49.16951290009975,6.1596433001286925
BAC,Lutte contre le trafic,07h00-11h00,49.02741703800609,6.504495083004813
Pompiers,Ascenseur bloqué,21:00-04:30,49.25572986238879,6.6133249371756575
BAC,Règlement de compte entre individus,21:00-04:30,49.026854136734514,6.834257568782023
SAMU,Accident corporel,19h00-22h00,49.018776083251495,6.546705580084813
Gendarmerie,Trafics en zone rurale,03:00-06:00,49.29031847343656,6.374835171595769
BAC,Intervention rapide,09h00-12h00,48.91735536507583,6.858955028201676
Civil,Demande d'assistance,21:00-04:30,49.13737971463947,6.0156878428814045
SAMU,Arrêt cardiaque,21:00-04:30,49.12602792093281,6.63870283474318
Civil,Animal errant,03:00-06:00,49.04216714510559,6.529143499596029
CRS,Blocage de voie publique,21:00-04:30,49.33676276011502,6.21932177665558
Gendarmerie,Intrusion avec effraction,03:00-06:00,48.919352414286685,6.233922964841258
SAMU,Polytraumatisme,09h00-12h00,49.279352557811706,6.217312325845642
Police,Cambriolage,03:00-06:00,49.11436871572865,6.619912251322585
SAMU,Polytraumatisme,00:00-03:00,49.276702066612906,6.576892645207456
CRS,Trouble à l'ordre public,07h00-11h00,48.933845906731456,6.654249343745571
SAMU,Chute de grande hauteur,03:00-06:00,49.13602333630859,6.075012908298414
Police,Agression à l'arme blanche,21:00-04:30,48.94887405285116,6.02141623786812
SAMU,Crise psychiatrique,03:00-06:00,49.06588326374142,6.846221810848653
CRS,Blocage de voie publique,09h00-12h00,49.16179769669581,6.103610265716243
SAMU,Tentative de suicide,09h00-12h00,49.15668495654501,6.552151135688629
CRS,Intervention en banlieue sensible,12h00-18h00,49.31534084312035,6.577521658759943
Police,Blanchiment d'argent,07h00-11h00,49.33426512917594,6.324751265835356
SAMU,Accouchement inopiné,19h00-22h00,49.332968465573295,6.004077516728845
BAC,Agression à l'arme blanche,21:00-04:30,49.261084604820205,6.073886030448801
SAMU,Noyade,19h00-22h00,49.3743561367807,6.115767052887068
SAMU,Traumatisme grave,00:00-03:00,49.19309919268043,6.501541015565945
BAC,Filature,21:00-04:30,49.01809013984861,6.891190405093953
Gendarmerie,Surveillance de zone rurale,21:00-00:00,49.187579399634544,6.615541530751852
Police,Cambriolage,09h00-12h00,49.05683997607439,6.112574826586908
Pompiers,Noyade,19h00-22h00,48.96538000145576,6.385783568309271
CRS,Affrontements urbains,00:00-03:00,48.92108686014576,6.792336967510383
Police,Vol à l'arraché,21:00-00:00,49.17225931199848,6.505857571698568
HeroY,Extraction de données sensibles,00:00-03:00,49.00052759978623,6.0561077193569695
Police,Agression à l'arme blanche,21:00-00:00,49.28423122303475,6.863743336039752
Gendarmerie,Dégradation de biens agricoles,09h00-12h00,49.269616417244166,6.634370283932256
SAMU,Overdose,07h00-11h00,49.232160449026416,6.892262248181538
BAC,Proxénétisme,12h00-18h00,49.38394756905309,6.1287447497800045
HeroY,Surveillance de cible sensible,03:00-06:00,49.20649237640058,6.008055218895231
Pompiers,Orage violent,03:00-06:00,48.96673723757748,6.491327677946035
Douanes,Importation illégale,00:00-03:00,49.0420732311425,6.768608211879082
Pompiers,Sauvetage en hauteur,21:00-00:00,49.184051586311,6.8362481283823255
Pompiers,Évacuation,09h00-12h00,49.39936089576148,6.377816362111224
Pompiers,Évacuation,19h00-22h00,49.34320634216217,6.820158257178851
HeroZ,Neutralisation de cellule dormante,00:00-03:00,49.07228315551551,6.820525167171408
BAC,Interpellation de délinquant,03:00-06:00,49.34979013195576,6.274978368105582
